local_id	search_term	review	similarity	concept_id	concept_name	occurrence				
CCLAR	CT Clavicle Rt	0	0.638842441	3051765	CT Clavicle	22				
CCLAR	CT Clavicle Rt	0	0.483602221	36303728	CT Clavicle - left	22				
CCLAR	CT Clavicle Rt	1	0.461184094	36305542	CT Clavicle - right	22				
CCLAR	CT Clavicle Rt	0	0.32063378	3050799	XR Clavicle AP	22				
CCLAR	CT Clavicle Rt	0	0.308435925	3048711	MR Clavicle	22				
CHANR	CT Hand Rt	0	0.552786405	3048324	CT Hand	22				
CHANR	CT Hand Rt	0	0.396977311	3053064	CT Hand - left	22				
CHANR	CT Hand Rt	1	0.374456758	3047405	CT Hand - right	22				
CHANR	CT Hand Rt	0	0.244071054	3047946	CT Hip	22				
CHANR	CT Hand Rt	0	0.225403331	3004287	CT Head	22				
ICDEF	Cardiac Defibrillator Implant	0	0.300794101	36303931	Defibrillator type	22				
ICDEF	Cardiac Defibrillator Implant	0	0.204605091	36304331	Time of defibrillation	22				
ICDEF	Cardiac Defibrillator Implant	0	0.204605091	36305081	Mode of defibrillation	22				
ICDEF	Cardiac Defibrillator Implant	0	0.183503419	40761361	Cardiac enzymes	22				
NBSAB1	NM Radionuclide SeHCAT bile study D	0	0.231293885	3040095	NM Rectum Views W radionuclide PO	22				
XFANKR	XR Foot and ankle Right	0	0.304391656	3050473	XR Foot AP	22				
XFANKR	XR Foot and ankle Right	1	0.233035011	3021549	XR Foot Views	22		<<<<<<		
XFANKR	XR Foot and ankle Right	0	0.225403331	3048190	XR Foot Harris	22				
XFANKR	XR Foot and ankle Right	0	0.189907413	3047457	XR Ankle AP	22				
XFANKR	XR Foot and ankle Right	0	0.11359474	3010431	MR Foot	22				
NULL	US Guided injection ankle Rt	0	NULL	NULL	NULL	21				
NULL	"NM White Cell HMPAO (Ceretec,WB)"	0	NULL	NULL	NULL	21				
CSCAN	CT Scanogram For Leg Length	0	0.154845745	40771638	CT Scapula	21				
FTHRC	Thrombolysis check angiogram	0	0.133974596	21494243	Thrombus Stent	21				
XCLAB	XR Clavicles	0	0.59175171	3050799	XR Clavicle AP	21				
XCLAB	XR Clavicles	0	0.490824923	3038094	XR Clavicle Views	21				
XCLAB	XR Clavicles	0	0.442913985	3047776	XR Clavicle 2 Views	21				
XCLAB	XR Clavicles	0	0.422649731	3048711	MR Clavicle	21				
XCLAB	XR Clavicles	0	0.345346329	3051765	CT Clavicle	21				
XTHIN	XR Thoracic Inlet	0	0.3905506	3015312	XR Thoracic spine AP	21				
XTHIN	XR Thoracic Inlet	0	0.351114315	3018634	XR Thoracic spine Views	21				
XTHIN	XR Thoracic Inlet	0	0.292893219	3014004	MR Thoracic spine	21				
XTHIN	XR Thoracic Inlet	0	0.292893219	3048091	MR Thoracic Aorta	21				
XTHIN	XR Thoracic Inlet	0	0.167949706	3049612	XR Thumb AP	21				
EOESDP	Endoscopic Guided Oesophageal Dilat	0	0.147197135	21490588	Esophageal temperature	20				
EOESDP	Endoscopic Guided Oesophageal Dilat	0	0.112046432	3019341	Procedure Endoscopy	20				
FBILDX	Biliary drain removal	0	0.454750243	3003371	Biliary drain site	20				
FBILDX	Biliary drain removal	0	0.310797562	3002268	Type of Biliary drain	20				
FBILDX	Biliary drain removal	0	0.269703257	3008793	Fluid output biliary drain	20				
FBILDX	Biliary drain removal	0	0.207175033	3047489	MR Biliary ducts	20				
FWSMF	Water Soluble Contrast Meal \T\ FT	0	0.332208157	3008355	RF Colon Views W water soluble contrast PR	20				
FWSMF	Water Soluble Contrast Meal \T\ FT	0	0.133974596	3047594	MR Hip W contrast IV	20				
FWSMF	Water Soluble Contrast Meal \T\ FT	0	0.133974596	3047991	CT Hip W contrast IV	20				
FWSMF	Water Soluble Contrast Meal \T\ FT	0	0.116823913	3001239	MR Hip WO contrast	20				
FWSMF	Water Soluble Contrast Meal \T\ FT	0	0.116823913	42529465	CT Toe WO contrast	20				
UIUCT	US Pelvis For IUCD (TV)	0	0.316869949	3000777	US Pelvis	20				
UIUCT	US Pelvis For IUCD (TV)	0	0.27452375	3052751	US Pelvis limited	20				
UIUCT	US Pelvis For IUCD (TV)	0	0.149037057	3053103	US Penis	20				
UIUCT	US Pelvis For IUCD (TV)	0	0.143651161	3014964	CT Pelvis	20				
UIUCT	US Pelvis For IUCD (TV)	0	0.143651161	3021689	MR Pelvis	20				
UUPAR	US Upper arm Rt	0	0.336675042	3049929	CT Upper arm	20				
UUPAR	US Upper arm Rt	0	0.336675042	3049976	MR Upper arm	20				
UUPAR	US Upper arm Rt	0	0.304391656	3009993	US Upper extremity	20				
UUPAR	US Upper arm Rt	0	0.111476683	3008991	US Hip	20				
UUPAR	US Upper arm Rt	0	0.105572809	3004062	US Neck	20				
NULL	NM Meckels Scan	0	NULL	NULL	NULL	19				
NULL	CT Guided Injection	0	NULL	NULL	NULL	19				
FBIDX	Biliary Drain Removal	0	0.454750243	3003371	Biliary drain site	19				
FBIDX	Biliary Drain Removal	0	0.310797562	3002268	Type of Biliary drain	19				
FBIDX	Biliary Drain Removal	0	0.292893219	3007390	Biliary drain Vendor model number	19				
FBIDX	Biliary Drain Removal	0	0.269703257	3008793	Fluid output biliary drain	19				
FBIDX	Biliary Drain Removal	0	0.207175033	3047489	MR Biliary ducts	19				
INEPBD	Nephrostomy Both	0	0.190572787	3030876	Nephrology Note	19				
INEPBD	Nephrostomy Both	0	0.15983195	42528252	Nephrology Team Note	19				
INEPBD	Nephrostomy Both	0	0.15983195	21492722	Nephrology Flowsheet	19				
MAXIR	MRI Axilla Rt	0	0.230199641	3046177	MR Axilla - left	19				
MAXIR	MRI Axilla Rt	0	0.193774225	21493926	US Axilla	19				
MAXIR	MRI Axilla Rt	0	0.154845745	3047544	CT Maxilla	19				
NBONEO	NM Bone SPECT	0	0.354502776	3016766	NM Bone Views	19				
NBONEO	NM Bone SPECT	0	0.280805048	3042608	NM Bone Blood pool	19				
NBONEO	NM Bone SPECT	0	0.213204208	3040854	SPECT Bone	19				
NBONEO	NM Bone SPECT	0	0.202275965	3019997	SPECT Bones	19				
NBONEO	NM Bone SPECT	0	0.118082896	3043520	CT Bone	19				
UUPAL	US Upper arm Lt	0	0.336675042	3049976	MR Upper arm	19				
UUPAL	US Upper arm Lt	0	0.336675042	3049929	CT Upper arm	19				
UUPAL	US Upper arm Lt	0	0.304391656	3009993	US Upper extremity	19				
UUPAL	US Upper arm Lt	0	0.111476683	3008991	US Hip	19				
UUPAL	US Upper arm Lt	0	0.105572809	3004062	US Neck	19				
CENTE	CT Enterography	0	0.154845745	3049030	CT Elbow	18				
CENTE	CT Enterography	0	0.111476683	3047946	CT Hip	18				
CENTE	CT Enterography	0	0.105572809	3047709	CT Neck	18				
CENTE	CT Enterography	0	0.105572809	3048029	CT Knee	18				
CENTE	CT Enterography	0	0.105572809	3048324	CT Hand	18				
FGAEN	Gastrografin Enema	0	0.25	3028830	RF Colon Views W gastrografin PR	18				
FGAEN	Gastrografin Enema	0	0.145757804	3030853	Gastroenterology Note	18				
FGAEN	Gastrografin Enema	0	0.145757804	3020557	Gastrostomy tube site	18				
FGAEN	Gastrografin Enema	0	0.133974596	21490881	Gastric pressure	18				
IMESAE	Embolisation Mesenteric Artery	0	0.292893219	40771913	US Mesenteric arteries	18				
MFARR	MRI Forearm Rt	0	0.292893219	3028641	MR Forearm	18				
MFARR	MRI Forearm Rt	0	0.257218647	3020376	MR Forearm - left	18				
MFARR	MRI Forearm Rt	0	0.231293885	3049258	CT Forearm	18				
NCRGXO	NM Cardiac Gated  Rest TF	0	0.174277176	40770120	Cardiac arrest NEMSIS	18				
NCRGXO	NM Cardiac Gated  Rest TF	0	0.15707277	40761361	Cardiac enzymes	18				
NCRGXO	NM Cardiac Gated  Rest TF	0	0.130082328	3042147	NM Heart Gated	18				
UCORA	US Intracoronary	0	0.105572809	3008991	US Hip	18				
UCORA	US Intracoronary	0	0.100264589	3004479	US Head	18				
UCORA	US Intracoronary	0	0.100264589	3006984	US Anus	18				
UCORA	US Intracoronary	0	0.100264589	3004062	US Neck	18				
UCORA	US Intracoronary	0	0.100264589	3042635	US Vein	18				
XFEMB	XR Femur Both	0	0.477767032	3052764	XR Femur AP	18				
XFEMB	XR Femur Both	0	0.4	3010342	XR Femur Views	18				
XFEMB	XR Femur Both	0	0.361715261	3048097	XR Femur Lateral	18				
XFEMB	XR Femur Both	0	0.361715261	3047641	XR Femur 3 Views	18				
XFEMB	XR Femur Both	0	0.361715261	3053131	XR Femur 2 Views	18				
XSSGE	XR Skeletal Survey General	0	0.126410912	46235663	General health	18				
XSSGE	XR Skeletal Survey General	0	0.121689934	40771790	XR Skull AP	18				
XSSGE	XR Skeletal Survey General	0	0.121689934	40771791	XR Skull PA	18				
XSSGE	XR Skeletal Survey General	0	0.111476683	3047870	XR Skull Towne	18				
NULL	Percutaneous Thrombin Injection	0	NULL	NULL	NULL	17				
CPANCB	CT Guided Biopsy Pancreas	0	0.337733821	3019147	CT Guidance for biopsy of Pancreas	17				
CPANCB	CT Guided Biopsy Pancreas	0	0.252454998	3013253	CT Pancreas	17				
CPANCB	CT Guided Biopsy Pancreas	0	0.177521679	3014375	US Pancreas	17				
CPANCB	CT Guided Biopsy Pancreas	0	0.177521679	3047386	MR Pancreas	17				
EIRDSX	E.R.C.P. Biliary Stone Removal	0	0.133974596	3047489	MR Biliary ducts	17				
EIRDSX	E.R.C.P. Biliary Stone Removal	0	0.127721624	3003371	Biliary drain site	17				
EIRDSX	E.R.C.P. Biliary Stone Removal	0	0.119369428	3002268	Type of Biliary drain	17				
FAAAA	Angio  Abdominal Aortogram	0	0.327407291	3051842	MR Abdominal Aorta	17				
FAAAA	Angio  Abdominal Aortogram	0	0.327407291	3050490	CT Abdominal Aorta	17				
FAAAA	Angio  Abdominal Aortogram	0	0.327407291	40771797	US Abdominal Aorta	17				
FAAAA	Angio  Abdominal Aortogram	0	0.203666941	3040087	US Abdominal wall	17				
FAAAA	Angio  Abdominal Aortogram	0	0.193053415	3049029	MRA Abdominal veins	17				
IACOEE	Embolisation Coeliac Artery	0	0.170843802	3044231	US.doppler Iliac artery	17				
IACOEE	Embolisation Coeliac Artery	0	0.108867211	3048449	US Artery	17				
MVSKU	MRV Cerebral Veins	0	0.22944825	36303829	Cerebral monitor	17				
MVSKU	MRV Cerebral Veins	0	0.151471863	3048036	MRA Veins	17				
NM123W	NM MIBG Iodine 123 scan whole body	0	0.207881966	3031410	NM Whole body Views	17				
NM123W	NM MIBG Iodine 123 scan whole body	0	0.183503419	3043261	PT Whole body	17				
NM123W	NM MIBG Iodine 123 scan whole body	0	0.183503419	3052262	CT Whole body	17				
NM123W	NM MIBG Iodine 123 scan whole body	0	0.183503419	3048738	MR Whole body	17				
NM123W	NM MIBG Iodine 123 scan whole body	0	0.170843802	3049402	SPECT Whole body	17				
UACTLUS	US Achilles Tendon Lt	0	0.268074945	3040403	US Tendon	17				
UACTLUS	US Achilles Tendon Lt	0	0.122941981	3006984	US Anus	17				
ZRXTF	Review of External RF Images	0	0.137051073	40767307	Review status [PhenX]	17				
NULL	Venogram Arm Lt	0	NULL	NULL	NULL	16				
NULL	Stereo Mammo Marker Insertion Breas	0	NULL	NULL	NULL	16				
NULL	MRI Hip Both	0	NULL	NULL	NULL	16				
NULL	Barium Meal \T\ FT	0	NULL	NULL	NULL	16				
CIAMB	CT Internal auditory meatus Both	0	0.465477516	3047537	CT Internal auditory canal	16				
CIAMB	CT Internal auditory meatus Both	0	0.395782022	3051531	CT Internal auditory canal - left	16				
CIAMB	CT Internal auditory meatus Both	0	0.387627564	3051191	CT Internal auditory canal - right	16				
CIAMB	CT Internal auditory meatus Both	0	0.358311052	3028389	CT Internal auditory canal WO contrast	16				
CIAMB	CT Internal auditory meatus Both	0	0.345346329	3048647	MR Internal auditory canal	16				
FAREN	Angio  Renal	0	0.110243479	3049632	MRA Renal vein	16				
FAREN	Angio  Renal	0	0.105572809	40771815	US Renal artery	16				
FAREN	Angio  Renal	0	0.101282966	40771816	US Renal vessels	16				
FCSMGT	Myelogram cervical	0	0.183503419	3027189	CT Cervical spine	16				
FCSMGT	Myelogram cervical	0	0.183503419	42869394	US Cervical spine	16				
FCSMGT	Myelogram cervical	0	0.183503419	3009302	MR Cervical spine	16				
FCSMGT	Myelogram cervical	0	0.166666667	3006205	XR Cervical spine AP	16				
FJOINJ	Fluoroscopic joint injection	0	0.233869122	21494245	Fluoroscopy duration	16				
FTHL2	Thrombolysis Lower Limb Follow Up 2	0	0.112737895	21494243	Thrombus Stent	16				
FTHL2	Thrombolysis Lower Limb Follow Up 2	0	0.105572809	3035690	MR Lower leg	16				
FTHL2	Thrombolysis Lower Limb Follow Up 2	0	0.105572809	3047495	CT Lower leg	16				
ISUVCS	Superior Vena Cava Stent	0	0.412246186	3004457	Superior vena cava Diameter by US	16				
ISUVCS	Superior Vena Cava Stent	0	0.384118238	3005797	Superior vena cava Oxygen saturation	16				
ISUVCS	Superior Vena Cava Stent	0	0.318005661	3047744	MR Inferior vena cava	16				
ISUVCS	Superior Vena Cava Stent	0	0.30915072	3048311	MRA Inferior vena cava	16				
ISUVCS	Superior Vena Cava Stent	0	0.252454998	40771743	MR Vena cava	16				
MBLAD	MRI Urinary bladder	0	0.465477516	3014927	US Urinary bladder	16				
MBLAD	MRI Urinary bladder	0	0.375304952	3008146	NM Urinary bladder Views	16				
MBLAD	MRI Urinary bladder	0	0.353003361	40771801	US Urinary bladder limited	16				
MBLAD	MRI Urinary bladder	0	0.342871259	3004571	Urinary bladder Width by US	16				
MBLAD	MRI Urinary bladder	0	0.333333333	3010804	Urinary bladder Length by US	16				
MFOORC	MRI Foot with contrast Rt	0	0.292893219	3050809	MR Foot W contrast IV	16				
MFOORC	MRI Foot with contrast Rt	0	0.276253136	3019662	MR Foot WO contrast	16				
MFOORC	MRI Foot with contrast Rt	0	0.261451054	3049572	CT Foot W contrast IV	16				
MFOORC	MRI Foot with contrast Rt	0	0.244071054	3052466	CT Foot WO contrast	16				
UULCR	US Compression Venography Upper Lim	0	0.137051073	3020019	EKG impression	16				
ZUFEF2	Fibroid Embolisation Second Follow	0	0.103145594	21493035	Second witness	16				
NULL	Stereo Mammo Marker Insertion Breas	0	NULL	NULL	NULL	15				
NULL	US Guided injection knee Lt	0	NULL	NULL	NULL	15				
CPELC	CT Pelvis With Contrast	0	0.488233684	3035568	CT Pelvis WO contrast	15				
CPELC	CT Pelvis With Contrast	0	0.456442693	3019625	CT Pelvis W contrast IV	15				
CPELC	CT Pelvis With Contrast	0	0.37084713	36306014	CT Pelvis bones WO contrast	15				
CPELC	CT Pelvis With Contrast	0	0.316869949	3014964	CT Pelvis	15				
CPELC	CT Pelvis With Contrast	0	0.292893219	36303899	CT Pelvis bones	15				
CUPAR	CT Upper Arm Right	0	0.559041448	3048179	CT Upper arm - right	15				
CUPAR	CT Upper Arm Right	0	0.53708995	3049929	CT Upper arm	15				
CUPAR	CT Upper Arm Right	0	0.439388089	3048215	CT Upper arm - left	15				
CUPAR	CT Upper Arm Right	0	0.354502776	3050839	MR Upper arm - right	15				
CUPAR	CT Upper Arm Right	0	0.292893219	3049976	MR Upper arm	15				
FAOFB	Angio aortofemoral lower limb Both	0	0.108117415	3047495	CT Lower leg	15				
FAOFB	Angio aortofemoral lower limb Both	0	0.108117415	3035690	MR Lower leg	15				
MCSPNC	MRI Spine cervical with contrast	0	0.336164202	3009459	MR Cervical spine WO contrast	15				
MCSPNC	MRI Spine cervical with contrast	0	0.322492514	3053242	MR Cervical spine W contrast IT	15				
MCSPNC	MRI Spine cervical with contrast	0	0.322492514	3023635	MR Cervical spine W contrast IV	15				
MCSPNC	MRI Spine cervical with contrast	0	0.311105036	3011530	CT Cervical spine WO contrast	15				
MCSPNC	MRI Spine cervical with contrast	0	0.242063271	3009302	MR Cervical spine	15				
MFORL	MRI Forearm Lt	0	0.292893219	3028641	MR Forearm	15				
MFORL	MRI Forearm Lt	0	0.257218647	3020376	MR Forearm - left	15				
MFORL	MRI Forearm Lt	0	0.231293885	3049258	CT Forearm	15				
UMACBB	US Guided core biopsy of breast Bot	0	0.367544468	3052142	US Guidance for biopsy of Breast	15				
UMACBB	US Guided core biopsy of breast Bot	0	0.343832677	3034952	US Guidance for biopsy of Breast - left	15				
UMACBB	US Guided core biopsy of breast Bot	0	0.337915289	3029091	US Guidance for biopsy of Breast - right	15				
UMACBB	US Guided core biopsy of breast Bot	0	0.276759429	3033094	RF Guidance for biopsy of Breast	15				
UMACBB	US Guided core biopsy of breast Bot	0	0.140875307	3011756	US Breast	15				
UULCL	US Compression Venography Upper Lim	0	0.137051073	3020019	EKG impression	15				
XHAWR	XR Hand and wrist Right	0	0.30201756	3050561	XR Hand - right PA	15				
XHAWR	XR Hand and wrist Right	0	0.281578792	3050480	XR Hand PA	15				
XHAWR	XR Hand and wrist Right	0	0.252454998	3025885	XR Hand Views	15				
XHAWR	XR Hand and wrist Right	0	0.236237384	3050277	XR Hand Lateral	15				
XHAWR	XR Hand and wrist Right	0	0.236237384	3050251	XR Hand Oblique	15				
XLSPE	XR Lumbar spine and pelvis	0	0.512049964	3009561	XR Lumbar spine AP	15				
XLSPE	XR Lumbar spine and pelvis	0	0.422649731	3034396	XR Lumbar spine Views	15				
XLSPE	XR Lumbar spine and pelvis	0	0.398583233	3037425	XR Lumbar spine 3 Views	15				
XLSPE	XR Lumbar spine and pelvis	0	0.398583233	3006294	XR Lumbar spine 5 Views	15				
XLSPE	XR Lumbar spine and pelvis	0	0.339774708	3012445	MR Lumbar spine	15				
NULL	XR Mammo guided core biopsy breast	0	NULL	NULL	NULL	14				
NULL	CT Guided Aspiration	0	NULL	NULL	NULL	14				
CAABDO	CT Angiogram abdomen	0	0.318614856	3032013	CT Abdomen	14				
CAABDO	CT Angiogram abdomen	0	0.176245529	3013540	MR Abdomen	14				
CAABDO	CT Angiogram abdomen	0	0.176245529	3014650	US Abdomen	14				
CAABDO	CT Angiogram abdomen	0	0.167949706	3051515	CT Ankle	14				
CKIDC	CT Renal With Contrast	0	0.222013395	42529465	CT Toe WO contrast	14				
IASMAP	Angioplasty Superior Mesenteric	0	0.329179607	3051926	MRA Superior mesenteric vessels	14				
IASMAP	Angioplasty Superior Mesenteric	0	0.287635847	3043864	US.doppler Superior mesenteric vessels	14				
IASMAP	Angioplasty Superior Mesenteric	0	0.264019928	3043895	MRA Superior mesenteric vessels WO contrast	14				
IASMAP	Angioplasty Superior Mesenteric	0	0.136809384	40771913	US Mesenteric arteries	14				
MTSPNC	MRI Spine thoracic with contrast	0	0.336164202	3047719	MR Thoracic spine WO contrast	14				
MTSPNC	MRI Spine thoracic with contrast	0	0.322492514	3051737	MR Thoracic spine W contrast IT	14				
MTSPNC	MRI Spine thoracic with contrast	0	0.322492514	3017793	MR Thoracic spine W contrast IV	14				
MTSPNC	MRI Spine thoracic with contrast	0	0.311105036	3019592	CT Thoracic spine WO contrast	14				
MTSPNC	MRI Spine thoracic with contrast	0	0.242063271	3014004	MR Thoracic spine	14				
UABDL	US Lower Abdomen	0	0.3229968	3014650	US Abdomen	14				
UABDL	US Lower Abdomen	0	0.292893219	3014826	US Lower extremity	14				
UABDL	US Lower Abdomen	0	0.268074945	3015868	US Abdomen RUQ	14				
UABDL	US Lower Abdomen	0	0.264019928	3013540	MR Abdomen	14				
UABDL	US Lower Abdomen	0	0.209430585	3032013	CT Abdomen	14				
UMAD	US Mesenteric Arterial Doppler	0	0.510102051	40771913	US Mesenteric arteries	14				
UMAD	US Mesenteric Arterial Doppler	0	0.130082328	3048449	US Artery	14				
XHAWL	XR Hand and wrist Left	0	0.292893219	3050480	XR Hand PA	14				
XHAWL	XR Hand and wrist Left	0	0.283401428	3047456	XR Hand - left PA	14				
XHAWL	XR Hand and wrist Left	0	0.261451054	3025885	XR Hand Views	14				
XHAWL	XR Hand and wrist Left	0	0.244071054	3050277	XR Hand Lateral	14				
XHAWL	XR Hand and wrist Left	0	0.244071054	3050251	XR Hand Oblique	14				
NULL	XR Mammo guided core biopsy breast	0	NULL	NULL	NULL	13				
NULL	Angio  Coeliac	0	NULL	NULL	NULL	13				
CCLAL	CT Clavicle Left	0	0.552786405	3051765	CT Clavicle	13				
CCLAL	CT Clavicle Left	0	0.532292827	36303728	CT Clavicle - left	13				
CCLAL	CT Clavicle Left	0	0.422649731	36305542	CT Clavicle - right	13				
CCLAL	CT Clavicle Left	0	0.292893219	3050799	XR Clavicle AP	13				
CCLAL	CT Clavicle Left	0	0.278889745	3048711	MR Clavicle	13				
CLIVE	CT Liver	0	1	3034506	CT Liver	13				
CLIVE	CT Liver	0	0.314005659	3038275	SPECT Liver	13				
CLIVE	CT Liver	0	0.244071054	3001979	US Liver	13				
CLIVE	CT Liver	0	0.244071054	3050260	MR Liver	13				
CLIVE	CT Liver	0	0.183503419	3047946	CT Hip	13				
FANKRJ	Fluoroscopic guided injection ankle	0	0.199057159	21494245	Fluoroscopy duration	13				
IBILDD	Biliary Drainage	0	0.5	3003371	Biliary drain site	13				
IBILDD	Biliary Drainage	0	0.367544468	3002268	Type of Biliary drain	13				
IBILDD	Biliary Drainage	0	0.310797562	3008793	Fluid output biliary drain	13				
IBILDD	Biliary Drainage	0	0.247227347	3047489	MR Biliary ducts	13				
ITLLRJ	Thrombolysis lower limb Rt	0	0.141604925	21494243	Thrombus Stent	13				
ITLLRJ	Thrombolysis lower limb Rt	0	0.133974596	3035690	MR Lower leg	13				
ITLLRJ	Thrombolysis lower limb Rt	0	0.133974596	3047495	CT Lower leg	13				
MFARL	MRI Forearm Lt	0	0.292893219	3028641	MR Forearm	13				
MFARL	MRI Forearm Lt	0	0.257218647	3020376	MR Forearm - left	13				
MFARL	MRI Forearm Lt	0	0.231293885	3049258	CT Forearm	13				
MFORR	MRI Forearm Rt	0	0.292893219	3028641	MR Forearm	13				
MFORR	MRI Forearm Rt	0	0.257218647	3020376	MR Forearm - left	13				
MFORR	MRI Forearm Rt	0	0.231293885	3049258	CT Forearm	13				
MVIVC	MRV Inferior Vena Cava	0	0.56356422	3048311	MRA Inferior vena cava	13				
MVIVC	MRV Inferior Vena Cava	0	0.558273896	3047744	MR Inferior vena cava	13				
MVIVC	MRV Inferior Vena Cava	0	0.385704883	3048002	MR Inferior vena cava WO contrast	13				
MVIVC	MRV Inferior Vena Cava	0	0.315346803	40771743	MR Vena cava	13				
MVIVC	MRV Inferior Vena Cava	0	0.261451054	3051525	MRA Vena cava	13				
UDRNB	US Doppler renal Both	0	0.345346329	3038955	US.doppler Renal artery	13				
UDRNB	US Doppler renal Both	0	0.335274143	3042616	US.doppler Renal vessels	13				
CORBBC	CT Orbit with contrast Both	0	0.416540034	3048837	CT Orbit W contrast IV	12				
CORBBC	CT Orbit with contrast Both	0	0.403715206	3048759	CT Orbit WO contrast	12				
CORBBC	CT Orbit with contrast Both	0	0.347369993	3052663	CT Orbit WO and W contrast IV	12				
CORBBC	CT Orbit with contrast Both	0	0.285410399	3051758	MR Orbit W contrast IV	12				
CORBBC	CT Orbit with contrast Both	0	0.241213089	3034002	CT Orbit	12				
CPELVC	CT Pelvis with contrast	0	0.488233684	3035568	CT Pelvis WO contrast	12				
CPELVC	CT Pelvis with contrast	0	0.456442693	3019625	CT Pelvis W contrast IV	12				
CPELVC	CT Pelvis with contrast	0	0.327407291	3010408	MR Pelvis WO contrast	12				
CPELVC	CT Pelvis with contrast	0	0.316869949	3014964	CT Pelvis	12				
CPELVC	CT Pelvis with contrast	0	0.292893219	36303899	CT Pelvis bones	12				
FHIPRJ	Fluoroscopic guided injection hip r	0	0.199057159	21494245	Fluoroscopy duration	12				
MAICAC	MRA Head with contrast	0	0.357315413	3050514	MRA Head veins WO contrast	12				
MAICAC	MRA Head with contrast	0	0.338562172	3051170	MRA Head veins W contrast IV	12				
MAICAC	MRA Head with contrast	0	0.272393125	3017107	MRA Head veins	12				
MAICAC	MRA Head with contrast	0	0.254644008	3015648	MRA Head vessels	12				
MAICAC	MRA Head with contrast	0	0.234358507	3049978	MRA Heart	12				
MAXIL	MRI Axilla Lt	0	0.230199641	3046177	MR Axilla - left	12				
MAXIL	MRI Axilla Lt	0	0.193774225	21493926	US Axilla	12				
MAXIL	MRI Axilla Lt	0	0.154845745	3047544	CT Maxilla	12				
NM123	NM MIBG I (123) Scan (Whole Body)	0	0.18759616	3031410	NM Whole body Views	12				
NM123	NM MIBG I (123) Scan (Whole Body)	0	0.16062794	3043261	PT Whole body	12				
NM123	NM MIBG I (123) Scan (Whole Body)	0	0.16062794	3052262	CT Whole body	12				
NM123	NM MIBG I (123) Scan (Whole Body)	0	0.16062794	3048738	MR Whole body	12				
NM123	NM MIBG I (123) Scan (Whole Body)	0	0.149468251	3049402	SPECT Whole body	12				
UACTRUS	US Achilles Tendon Rt	0	0.268074945	3040403	US Tendon	12				
UACTRUS	US Achilles Tendon Rt	0	0.122941981	3006984	US Anus	12				
UGRNR	US Groin Rt	0	0.579915975	3003845	US Groin	12				
UGRNR	US Groin Rt	0	0.143651161	3008991	US Hip	12				
UGRNR	US Groin Rt	0	0.133974596	3004479	US Head	12				
UGRNR	US Groin Rt	0	0.133974596	3004062	US Neck	12				
UGRNR	US Groin Rt	0	0.133974596	3042635	US Vein	12				
UO1T	US Obstetric 1st trimester	0	0.336675042	3015917	Obstetric trimester Stated	12				
UO1T	US Obstetric 1st trimester	0	0.183503419	36304866	Obstetrics Note	12				
XLEMR	XR Leg Length Measurement Rt	0	0.23988305	3031680	BP measurement site	12				
XLEMR	XR Leg Length Measurement Rt	0	0.207881966	3043152	Facial measurement method	12				
XLEMR	XR Leg Length Measurement Rt	0	0.126410912	21493641	Measured RMR	12				
NULL	US Guided injection knee Rt	0	NULL	NULL	NULL	11				
NULL	Digitised Film	0	NULL	NULL	NULL	11				
NULL	Prone Stereo Mammo and Vac Ass biop	0	NULL	NULL	NULL	11				
NULL	Arterial stent iliac Both	0	NULL	NULL	NULL	11				
NULL	MRV Venogram	0	NULL	NULL	NULL	11				
CNEWC	CT Neck With/Without Contrast	0	0.357315413	3047436	CT Neck WO contrast	11				
CNEWC	CT Neck With/Without Contrast	0	0.338562172	3050247	CT Neck W contrast IV	11				
CNEWC	CT Neck With/Without Contrast	0	0.286493932	3024625	CT Neck WO and W contrast IV	11				
CNEWC	CT Neck With/Without Contrast	0	0.233869122	3027445	MR Neck WO contrast	11				
CNEWC	CT Neck With/Without Contrast	0	0.195600333	3047709	CT Neck	11				
CUPAL	CT Upper Arm Left	0	0.569668517	3049929	CT Upper arm	11				
CUPAL	CT Upper Arm Left	0	0.546257394	3048215	CT Upper arm - left	11				
CUPAL	CT Upper Arm Left	0	0.439388089	3048179	CT Upper arm - right	11				
CUPAL	CT Upper Arm Left	0	0.379826327	3050890	CT Upper arm - bilateral	11				
CUPAL	CT Upper Arm Left	0	0.306111334	3049976	MR Upper arm	11				
FABDOM	Mobile image intensifier abdomen	0	0.148530682	3013540	MR Abdomen	11				
FABDOM	Mobile image intensifier abdomen	0	0.137337814	3001757	XR Abdomen AP	11				
FABDOM	Mobile image intensifier abdomen	0	0.119659157	3014650	US Abdomen	11				
FABDOM	Mobile image intensifier abdomen	0	0.119659157	3032013	CT Abdomen	11				
FABDOM	Mobile image intensifier abdomen	0	0.108117415	3015868	US Abdomen RUQ	11				
FACLV	Cardiac Angio  Left Heart Study	0	0.174277176	40761361	Cardiac enzymes	11				
FACLV	Cardiac Angio  Left Heart Study	0	0.116547791	21494971	Heart sounds	11				
FAFER	Angio antegrade femoral Rt	0	0.140875307	3052506	US Femoral vessels	11				
FAFER	Angio antegrade femoral Rt	0	0.137337814	3014314	MRA Femoral vessels	11				
FHIPLJ	Fluoroscopic guided injection hip l	0	0.199057159	21494245	Fluoroscopy duration	11				
